mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__degree,param_classifier__kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.021993637084960938,0.0019958019256591797,0.004507541656494141,0.0004985332489013672,1.0,3,poly,"{'classifier__C': 1.0, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6966292134831461,0.7359550561797753,0.7162921348314607,0.0196629213483146,21
0.02350163459777832,0.0004982948303222656,0.0035033226013183594,0.0004909038543701172,0.7000000000000001,3,poly,"{'classifier__C': 0.7000000000000001, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6910112359550562,0.7415730337078652,0.7162921348314607,0.0252808988764045,21
0.022504806518554688,0.002500772476196289,0.004498600959777832,0.0005089044570922852,0.6,3,poly,"{'classifier__C': 0.6, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6882022471910112,0.7443820224719101,0.7162921348314606,0.02808988764044945,23
0.022507905960083008,0.0014925003051757812,0.004992485046386719,1.9073486328125e-06,0.9,3,poly,"{'classifier__C': 0.9, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6910112359550562,0.7387640449438202,0.7148876404494382,0.023876404494381998,24
0.022508621215820312,0.0025043487548828125,0.003504037857055664,0.0005033016204833984,0.4,3,poly,"{'classifier__C': 0.4, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6853932584269663,0.7443820224719101,0.7148876404494382,0.0294943820224719,24
0.02149677276611328,0.0005078315734863281,0.004004836082458496,1.3113021850585938e-06,0.5,3,poly,"{'classifier__C': 0.5, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6853932584269663,0.7443820224719101,0.7148876404494382,0.0294943820224719,24
0.021511197090148926,0.0015050172805786133,0.003996133804321289,1.0967254638671875e-05,0.8,3,poly,"{'classifier__C': 0.8, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6910112359550562,0.7359550561797753,0.7134831460674158,0.02247191011235955,27
0.022499918937683105,0.0025004148483276367,0.00502777099609375,0.0010218620300292969,0.30000000000000004,3,poly,"{'classifier__C': 0.30000000000000004, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6853932584269663,0.7247191011235955,0.7050561797752809,0.0196629213483146,28
0.034512877464294434,0.005487561225891113,0.003995060920715332,5.960464477539062e-07,0.2,3,poly,"{'classifier__C': 0.2, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6825842696629213,0.702247191011236,0.6924157303370786,0.009831460674157355,29
0.02301192283630371,0.0020074844360351562,0.004499673843383789,0.0004987716674804688,0.1,3,poly,"{'classifier__C': 0.1, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6741573033707865,0.6629213483146067,0.6685393258426966,0.005617977528089901,30
